Link,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2016 (est.),2017 (est.),2018 (est.),2019 (est.),2020 (est.),County,State
"https://en.wikipedia.org/wiki/Skagit_County,_Washington",,,,,,,,,,,—,63.2%,104.9%,14.1%,5.3%,7.1%,14.9%,18.7%,2.0%,22.4%,24.0%,29.4%,13.5%,,,,10.5%,,Skagit County, Washington
"https://en.wikipedia.org/wiki/Skamania_County,_Washington",,,,,,,,—,−23.1%,508.3%,−4.3%,118.1%,71.0%,−18.4%,22.7%,60.3%,3.3%,8.8%,12.3%,35.5%,4.7%,19.1%,12.1%,,,,9.2%,,Skamania County, Washington
"https://en.wikipedia.org/wiki/Snohomish_County,_Washington",,,,,,,,,—,131.6%,513.8%,181.3%,147.2%,14.3%,16.5%,12.5%,25.7%,54.3%,54.0%,27.3%,37.9%,30.1%,17.7%,,,,15.2%,,Snohomish County, Washington
"https://en.wikipedia.org/wiki/Spokane_County,_Washington",,,,,,,,—,100.8%,113.1%,779.6%,53.5%,142.3%,1.4%,6.5%,9.4%,34.6%,25.6%,3.3%,18.9%,5.7%,15.7%,12.7%,,,,10.9%,,Spokane County, Washington
"https://en.wikipedia.org/wiki/Stevens_County,_Washington",,,,,,,,—,−26.3%,69.6%,248.7%,142.9%,139.9%,−14.6%,−14.1%,3.9%,−3.6%,−3.7%,−2.7%,66.5%,6.8%,29.5%,8.6%,,,,5.0%,,Stevens County, Washington
"https://en.wikipedia.org/wiki/Thurston_County,_Washington",,,,,,,,—,49.0%,45.6%,195.9%,2.6%,77.1%,27.2%,40.2%,18.9%,20.4%,22.6%,39.7%,61.6%,29.8%,28.6%,21.7%,,,,15.2%,,Thurston County, Washington
"https://en.wikipedia.org/wiki/Wahkiakum_County,_Washington",,,,,,,,—,542.9%,491.9%,58.1%,11.6%,16.5%,5.7%,11.2%,11.0%,−10.5%,−10.7%,4.8%,6.7%,−13.2%,14.9%,4.0%,,,,12.8%,,Wahkiakum County, Washington
"https://en.wikipedia.org/wiki/Walla_Walla_County,_Washington",,,,,,,,—,302.1%,64.5%,40.2%,52.8%,70.9%,−13.8%,3.3%,7.4%,31.4%,5.1%,0.0%,12.5%,2.1%,13.9%,6.5%,,,,3.4%,,Walla Walla County, Washington
"https://en.wikipedia.org/wiki/Whatcom_County,_Washington",,,,,,,,—,51.7%,487.5%,492.6%,29.7%,105.3%,2.2%,16.9%,2.1%,10.6%,5.4%,16.5%,30.2%,19.8%,30.5%,20.6%,,,,14.0%,,Whatcom County, Washington
"https://en.wikipedia.org/wiki/Whitman_County,_Washington",,,,,,,,,,—,172.4%,32.7%,31.2%,−5.9%,−10.6%,−2.8%,19.3%,−3.7%,21.2%,5.8%,−3.3%,5.1%,9.9%,,,,11.9%,,Whitman County, Washington
"https://en.wikipedia.org/wiki/Yakima_County,_Washington",,,,,,,,,—,550.7%,57.6%,204.0%,209.8%,52.7%,21.5%,27.9%,37.1%,6.9%,−0.1%,19.0%,9.5%,17.9%,9.3%,,,,3.1%,,Yakima County, Washington
"https://en.wikipedia.org/wiki/Barbour_County,_West_Virginia",,,,,,,—,−0.5%,15.1%,15.1%,7.0%,11.8%,11.7%,13.7%,3.3%,6.7%,−0.6%,−21.6%,−9.3%,18.6%,−5.6%,−0.9%,6.6%,,,,−0.9%,,Barbour County, West Virginia
"https://en.wikipedia.org/wiki/Berkeley_County,_West_Virginia",—,11.6%,−47.8%,−2.3%,−6.2%,4.3%,7.3%,6.4%,19.0%,16.6%,7.6%,4.1%,13.0%,11.6%,14.2%,3.5%,4.6%,11.3%,7.6%,28.9%,26.5%,28.1%,37.2%,,,,14.4%,,Berkeley County, West Virginia
"https://en.wikipedia.org/wiki/Boone_County,_West_Virginia",,,,,,,—,49.5%,−5.9%,27.9%,18.2%,19.0%,26.1%,48.3%,60.5%,16.1%,16.2%,−13.3%,−12.7%,21.2%,−15.0%,−1.3%,−3.5%,,,,−12.9%,,Boone County, West Virginia
"https://en.wikipedia.org/wiki/Braxton_County,_West_Virginia",,,,,,—,63.6%,18.5%,29.8%,51.0%,42.3%,35.7%,21.8%,4.1%,−5.8%,−4.1%,−16.5%,−16.2%,−16.4%,9.7%,−6.4%,13.1%,−1.2%,,,,−3.9%,,Braxton County, West Virginia
"https://en.wikipedia.org/wiki/Brooke_County,_West_Virginia",,—,24.2%,13.5%,6.2%,12.9%,−36.4%,8.7%,−0.5%,10.0%,10.8%,8.4%,53.7%,48.9%,49.2%,3.4%,5.5%,7.6%,2.6%,4.8%,−13.3%,−5.7%,−5.4%,,,,−8.8%,,Brooke County, West Virginia
"https://en.wikipedia.org/wiki/Cabell_County,_West_Virginia",,,—,76.3%,22.9%,38.7%,−22.8%,27.3%,−19.8%,113.8%,71.7%,24.0%,59.6%,40.8%,38.1%,7.4%,10.9%,0.2%,−1.2%,−0.1%,−9.4%,0.0%,−0.5%,,,,−4.5%,,Cabell County, West Virginia
"https://en.wikipedia.org/wiki/Calhoun_County,_West_Virginia",,,,,,,,—,17.5%,106.6%,34.3%,25.9%,9.7%,−8.8%,5.8%,14.6%,−17.6%,−22.5%,−11.3%,17.1%,−4.4%,−3.8%,0.6%,,,,−6.8%,,Calhoun County, West Virginia
"https://en.wikipedia.org/wiki/Clay_County,_West_Virginia",,,,,,,,—,22.9%,57.6%,34.7%,77.0%,24.1%,12.2%,14.3%,15.9%,−1.6%,−20.2%,−21.9%,20.7%,−11.4%,3.5%,−9.1%,,,,−9.4%,,Clay County, West Virginia
"https://en.wikipedia.org/wiki/Doddridge_County,_West_Virginia",,,,,,,—,89.2%,36.0%,49.1%,15.5%,12.4%,−7.4%,−5.5%,−12.4%,4.1%,−17.4%,−22.8%,−8.3%,16.3%,−5.9%,5.8%,10.8%,,,,3.0%,,Doddridge County, West Virginia
"https://en.wikipedia.org/wiki/Fayette_County,_West_Virginia",,,,,,—,0.8%,51.6%,10.8%,73.9%,77.7%,55.7%,62.3%,16.3%,19.3%,11.9%,2.3%,−25.1%,−20.1%,17.3%,−17.1%,−0.8%,−3.2%,,,,−7.9%,,Fayette County, West Virginia
"https://en.wikipedia.org/wiki/Gilmer_County,_West_Virginia",,,,,,,—,8.2%,15.4%,63.9%,37.1%,20.7%,−3.3%,−6.2%,−0.3%,13.2%,−19.1%,−17.4%,−3.3%,7.1%,−8.0%,−6.6%,21.4%,,,,−10.0%,,Gilmer County, West Virginia
"https://en.wikipedia.org/wiki/Grant_County,_West_Virginia",,,,,,,,,—,24.1%,22.7%,7.0%,7.7%,14.7%,−6.1%,4.3%,−0.6%,−5.2%,3.6%,18.6%,2.1%,8.4%,5.6%,,,,−3.1%,,Grant County, West Virginia
"https://en.wikipedia.org/wiki/Greenbrier_County,_West_Virginia",—,−27.8%,36.1%,19.1%,27.9%,−3.5%,15.3%,21.8%,−6.5%,31.9%,19.7%,14.7%,20.1%,5.7%,36.7%,7.4%,2.0%,−12.3%,−6.8%,17.4%,−7.9%,−0.7%,3.0%,,,,−2.3%,,Greenbrier County, West Virginia
"https://en.wikipedia.org/wiki/Hampshire_County,_West_Virginia",—,13.6%,17.2%,11.3%,3.6%,9.0%,14.2%,−0.9%,−45.1%,35.6%,10.2%,3.4%,−0.9%,0.2%,1.1%,9.6%,−3.1%,−6.9%,0.0%,27.0%,11.0%,22.5%,18.6%,,,,−3.3%,,Hampshire County, West Virginia
"https://en.wikipedia.org/wiki/Hancock_County,_West_Virginia",,,,,,,—,9.8%,−1.8%,11.9%,31.4%,4.3%,56.4%,90.9%,42.7%,10.7%,8.9%,15.2%,0.3%,1.7%,−12.8%,−7.3%,−6.1%,,,,−6.1%,,Hancock County, West Virginia
"https://en.wikipedia.org/wiki/Hardy_County,_West_Virginia",—,−9.7%,−16.6%,3.2%,19.3%,12.1%,25.2%,3.4%,−44.1%,23.1%,11.4%,11.7%,8.5%,4.8%,2.2%,10.2%,−7.2%,−7.2%,−4.9%,13.3%,9.4%,15.4%,10.7%,,,,−1.8%,,Hardy County, West Virginia
"https://en.wikipedia.org/wiki/Harrison_County,_West_Virginia",—,133.1%,105.4%,9.8%,34.7%,20.0%,−33.6%,17.6%,21.2%,20.7%,8.6%,26.3%,74.7%,54.6%,5.0%,5.5%,2.9%,−8.7%,−6.2%,6.4%,−10.7%,−1.0%,0.7%,,,,−2.7%,,Harrison County, West Virginia
"https://en.wikipedia.org/wiki/Jackson_County,_West_Virginia",,,,,,—,33.8%,26.9%,24.0%,58.4%,16.6%,20.9%,−8.8%,−11.0%,−13.6%,2.9%,−7.8%,21.2%,12.7%,23.4%,0.6%,7.9%,4.3%,,,,−2.2%,,Jackson County, West Virginia
"https://en.wikipedia.org/wiki/Jefferson_County,_West_Virginia",,,—,10.4%,−1.2%,8.9%,9.1%,−5.4%,−9.1%,13.5%,3.7%,2.5%,−0.3%,−1.0%,0.3%,6.2%,2.5%,8.6%,14.0%,42.4%,18.6%,17.4%,26.8%,,,,6.8%,,Jefferson County, West Virginia
"https://en.wikipedia.org/wiki/Kanawha_County,_West_Virginia",,—,19.4%,65.5%,45.7%,45.5%,13.2%,5.2%,38.4%,45.3%,31.7%,27.9%,48.9%,46.9%,31.8%,24.1%,22.5%,5.5%,−9.3%,0.8%,−10.3%,−3.6%,−3.5%,,,,−7.7%,,Kanawha County, West Virginia
"https://en.wikipedia.org/wiki/Lewis_County,_West_Virginia",,,,—,47.0%,30.6%,23.1%,−20.3%,27.2%,30.4%,19.8%,6.8%,10.8%,8.7%,6.5%,2.2%,−5.4%,−6.5%,−9.5%,5.4%,−8.5%,−1.8%,−3.2%,,,,−2.8%,,Lewis County, West Virginia
"https://en.wikipedia.org/wiki/Lincoln_County,_West_Virginia",,,,,,,,,—,72.9%,28.7%,37.2%,32.8%,−5.4%,−1.1%,19.5%,−1.8%,−9.8%,−6.7%,25.2%,−9.7%,3.4%,−1.8%,,,,−6.0%,,Lincoln County, West Virginia
"https://en.wikipedia.org/wiki/Logan_County,_West_Virginia",,,,,—,17.1%,−16.0%,36.4%,3.8%,43.0%,51.5%,−37.3%,108.1%,183.3%,42.7%,15.8%,14.2%,−20.4%,−24.9%,9.5%,−15.1%,−12.4%,−2.6%,,,,−12.9%,,Logan County, West Virginia
"https://en.wikipedia.org/wiki/McDowell_County,_West_Virginia",,,,,,,,—,27.2%,57.5%,137.5%,156.8%,155.3%,43.3%,31.9%,4.3%,4.8%,−27.8%,−29.0%,−1.5%,−29.4%,−22.4%,−19.1%,,,,−20.3%,,McDowell County, West Virginia
"https://en.wikipedia.org/wiki/Marion_County,_West_Virginia",,,,,,,—,20.6%,−4.8%,42.1%,20.5%,56.5%,32.0%,27.5%,22.1%,3.0%,4.1%,−10.9%,−3.7%,7.2%,−13.0%,−1.1%,−0.3%,,,,−0.6%,,Marion County, West Virginia
"https://en.wikipedia.org/wiki/Marshall_County,_West_Virginia",,,,,,—,46.1%,28.2%,15.0%,26.1%,10.1%,27.5%,22.5%,4.0%,18.3%,0.9%,−8.2%,3.1%,−1.2%,10.7%,−10.2%,−4.9%,−6.8%,,,,−7.8%,,Marshall County, West Virginia
"https://en.wikipedia.org/wiki/Mason_County,_West_Virginia",,,—,144.5%,34.2%,3.7%,11.2%,21.7%,74.2%,39.5%,2.6%,5.6%,−4.7%,−6.8%,−3.1%,7.1%,5.7%,3.9%,−0.6%,11.3%,−6.9%,3.1%,5.3%,,,,−3.0%,,Mason County, West Virginia
"https://en.wikipedia.org/wiki/Mercer_County,_West_Virginia",,,,,,—,89.1%,61.5%,3.6%,5.7%,114.3%,43.9%,66.7%,29.2%,23.7%,11.4%,9.8%,−9.1%,−7.3%,17.0%,−12.1%,−3.1%,−1.1%,,,,−5.6%,,Mercer County, West Virginia
"https://en.wikipedia.org/wiki/Mineral_County,_West_Virginia",,,,,,,,,—,36.3%,40.0%,6.6%,29.4%,19.0%,1.2%,10.6%,0.5%,0.1%,3.4%,17.9%,−2.0%,1.4%,4.2%,,,,−4.8%,,Mineral County, West Virginia
"https://en.wikipedia.org/wiki/Mingo_County,_West_Virginia",,,,,,,,,,,,—,71.1%,35.8%,45.2%,6.5%,16.2%,−16.2%,−17.5%,13.9%,−9.6%,−16.3%,−5.0%,,,,−12.7%,,Mingo County, West Virginia
"https://en.wikipedia.org/wiki/Monongalia_County,_West_Virginia",—,79.1%,49.8%,−13.5%,27.1%,23.6%,−28.7%,5.3%,3.8%,10.6%,4.8%,21.3%,27.7%,38.2%,49.0%,2.3%,18.6%,−8.5%,14.6%,17.8%,0.6%,8.4%,17.5%,,,,9.8%,,Monongalia County, West Virginia
"https://en.wikipedia.org/wiki/Monroe_County,_West_Virginia",,—,30.0%,21.6%,17.8%,8.0%,21.2%,5.4%,3.4%,3.4%,8.1%,5.6%,−0.6%,0.7%,−9.1%,13.6%,−3.3%,−11.7%,−2.7%,14.2%,−3.6%,17.5%,−7.4%,,,,−1.7%,,Monroe County, West Virginia
"https://en.wikipedia.org/wiki/Morgan_County,_West_Virginia",,,,—,7.8%,57.9%,−16.4%,4.9%,15.6%,33.9%,16.7%,8.2%,7.6%,6.5%,0.6%,4.0%,−5.3%,1.2%,2.0%,25.3%,13.2%,23.2%,17.4%,,,,2.0%,,Morgan County, West Virginia
"https://en.wikipedia.org/wiki/Nicholas_County,_West_Virginia",,,,—,80.6%,−24.8%,57.6%,16.8%,−3.7%,62.0%,28.9%,22.5%,55.2%,17.1%,−0.1%,16.4%,15.1%,−8.2%,−11.3%,24.7%,−4.8%,−0.8%,−1.2%,,,,−6.6%,,Nicholas County, West Virginia
"https://en.wikipedia.org/wiki/Ohio_County,_West_Virginia",—,−9.1%,93.7%,0.0%,69.7%,−14.3%,34.8%,24.5%,28.6%,29.9%,10.9%,15.6%,19.9%,9.2%,14.6%,1.4%,−2.0%,−4.5%,−6.2%,−4.4%,−17.1%,−6.8%,−6.3%,,,,−6.8%,,Ohio County, West Virginia
"https://en.wikipedia.org/wiki/Pendleton_County,_West_Virginia",—,61.6%,7.0%,14.3%,29.4%,10.7%,−16.5%,6.4%,4.7%,24.3%,8.6%,5.2%,2.0%,3.2%,0.1%,12.7%,−14.4%,−13.1%,−13.1%,12.5%,1.8%,1.8%,−6.1%,,,,−9.4%,,Pendleton County, West Virginia
"https://en.wikipedia.org/wiki/Pleasants_County,_West_Virginia",,,,,,,,—,2.3%,107.7%,20.5%,24.0%,−13.6%,−8.6%,−11.3%,2.2%,−4.8%,11.9%,2.1%,13.2%,−8.4%,−0.4%,1.2%,,,,−1.9%,,Pleasants County, West Virginia
"https://en.wikipedia.org/wiki/Pocahontas_County,_West_Virginia",,,,,—,14.9%,23.1%,10.0%,2.8%,36.7%,22.5%,25.8%,72.0%,1.8%,−3.0%,−4.5%,−10.3%,−18.8%,−12.5%,11.8%,−9.2%,1.4%,−4.5%,,,,−5.4%,,Pocahontas County, West Virginia
"https://en.wikipedia.org/wiki/Preston_County,_West_Virginia",,,,—,50.3%,33.5%,70.5%,13.7%,9.3%,31.2%,6.6%,11.7%,15.9%,6.3%,3.7%,4.7%,3.2%,−13.3%,−6.5%,19.7%,−4.7%,1.0%,14.3%,,,,−0.3%,,Preston County, West Virginia
"https://en.wikipedia.org/wiki/Putnam_County,_West_Virginia",,,,,,,—,18.1%,23.7%,45.9%,26.1%,20.8%,7.3%,−5.7%,−4.5%,16.6%,7.7%,12.1%,17.2%,38.2%,12.2%,20.4%,7.6%,,,,1.7%,,Putnam County, West Virginia
"https://en.wikipedia.org/wiki/Raleigh_County,_West_Virginia",,,,,,,—,90.8%,9.1%,100.6%,30.3%,29.6%,106.1%,65.7%,60.2%,27.3%,11.1%,−19.2%,−10.0%,23.9%,−11.5%,3.1%,−0.5%,,,,−7.0%,,Raleigh County, West Virginia
"https://en.wikipedia.org/wiki/Randolph_County,_West_Virginia",—,92.0%,56.3%,17.6%,48.9%,24.2%,−15.5%,−4.8%,11.5%,45.6%,43.6%,51.9%,47.3%,0.2%,−4.0%,20.8%,1.0%,−13.8%,−6.7%,16.8%,−3.2%,1.7%,4.0%,,,,−2.4%,,Randolph County, West Virginia
"https://en.wikipedia.org/wiki/Ritchie_County,_West_Virginia",,,,,,,—,75.5%,32.2%,48.8%,23.4%,13.7%,−5.4%,−7.7%,−5.5%,−1.3%,−18.5%,−13.2%,−6.7%,12.8%,−10.6%,1.1%,1.0%,,,,−8.6%,,Ritchie County, West Virginia
"https://en.wikipedia.org/wiki/Roane_County,_West_Virginia",,,,,,,,—,34.4%,68.5%,25.6%,29.7%,8.5%,−6.6%,−3.2%,6.7%,−11.4%,−14.6%,−10.2%,13.0%,−5.2%,2.2%,−3.4%,,,,−8.3%,,Roane County, West Virginia
"https://en.wikipedia.org/wiki/Summers_County,_West_Virginia",,,,,,,,,,—,45.2%,24.0%,13.3%,3.6%,7.2%,−0.3%,−6.0%,−18.5%,−15.5%,20.1%,−10.5%,−8.5%,7.1%,,,,−9.7%,,Summers County, West Virginia
"https://en.wikipedia.org/wiki/Taylor_County,_West_Virginia",,,,,,,—,39.1%,25.5%,22.3%,6.0%,23.3%,10.5%,13.2%,2.0%,4.2%,−7.5%,−18.5%,−7.5%,19.5%,−8.7%,6.2%,5.0%,,,,−1.2%,,Taylor County, West Virginia
"https://en.wikipedia.org/wiki/Tucker_County,_West_Virginia",,,,,,,,—,33.5%,65.2%,105.0%,108.0%,39.0%,−10.1%,−20.4%,−1.5%,−19.5%,−26.9%,−3.9%,16.5%,−10.9%,−6.4%,−1.2%,,,,−4.2%,,Tucker County, West Virginia
"https://en.wikipedia.org/wiki/Tyler_County,_West_Virginia",,,,—,77.4%,69.4%,−20.9%,18.5%,20.2%,41.4%,8.0%,52.6%,−11.2%,−12.5%,−9.9%,−1.8%,−16.1%,−4.8%,−1.0%,14.0%,−13.5%,−2.1%,−4.0%,,,,−6.7%,,Tyler County, West Virginia
"https://en.wikipedia.org/wiki/Upshur_County,_West_Virginia",,,,,,,,—,10.0%,27.7%,24.1%,15.6%,13.2%,7.3%,0.5%,2.3%,4.8%,−4.9%,4.4%,22.7%,−2.4%,2.3%,3.6%,,,,−0.3%,,Upshur County, West Virginia
"https://en.wikipedia.org/wiki/Wayne_County,_West_Virginia",,,,,,,—,41.7%,16.4%,87.7%,26.5%,26.6%,2.0%,8.0%,20.0%,14.0%,8.8%,0.7%,−3.6%,22.5%,−9.5%,3.0%,−1.0%,,,,−7.2%,,Wayne County, West Virginia
"https://en.wikipedia.org/wiki/Webster_County,_West_Virginia",,,,,,,,—,11.3%,85.4%,49.1%,85.3%,9.2%,19.4%,23.0%,27.2%,−1.1%,−23.3%,−28.5%,24.8%,−12.4%,−9.4%,−5.8%,,,,−11.4%,,Webster County, West Virginia
"https://en.wikipedia.org/wiki/Wetzel_County,_West_Virginia",,,,,,,—,56.5%,28.2%,61.7%,21.2%,35.9%,4.3%,−3.3%,−3.2%,0.0%,−9.8%,−4.0%,5.0%,7.7%,−12.0%,−8.1%,−6.3%,,,,−9.2%,,Wetzel County, West Virginia
"https://en.wikipedia.org/wiki/Wirt_County,_West_Virginia",,,,,,,—,11.9%,28.1%,47.9%,32.5%,9.3%,−12.0%,−16.7%,−15.6%,1.8%,−20.9%,−14.2%,−5.4%,18.5%,5.5%,13.1%,−2.7%,,,,1.8%,,Wirt County, West Virginia
"https://en.wikipedia.org/wiki/Wood_County,_West_Virginia",,—,149.5%,93.0%,9.7%,23.2%,19.3%,16.9%,72.0%,31.6%,14.4%,20.4%,10.3%,11.3%,33.6%,10.4%,6.6%,17.7%,10.8%,7.9%,−7.2%,1.2%,−1.2%,,,,−4.0%,,Wood County, West Virginia
"https://en.wikipedia.org/wiki/Wyoming_County,_West_Virginia",,,,,,,—,73.9%,10.8%,36.3%,44.5%,34.1%,24.0%,46.1%,37.9%,42.3%,26.1%,−7.2%,−13.6%,19.6%,−19.5%,−11.3%,−7.4%,,,,−14.3%,,Wyoming County, West Virginia
"https://en.wikipedia.org/wiki/Adams_County,_Wisconsin",,,,,,,—,"3,371.7%",1.7%,2.1%,2.2%,32.7%,−5.9%,7.9%,−13.8%,5.6%,−6.4%,−4.3%,22.0%,45.7%,16.5%,18.9%,12.0%,,,,−3.1%,,Adams County, Wisconsin
"https://en.wikipedia.org/wiki/Ashland_County,_Wisconsin",,,,,,,,—,−57.1%,605.4%,"1,186.9%",0.6%,8.9%,11.7%,−14.2%,3.5%,−10.7%,−10.7%,−3.6%,0.2%,−2.8%,3.4%,−4.2%,,,,−3.7%,,Ashland County, Wisconsin
"https://en.wikipedia.org/wiki/Barron_County,_Wisconsin",,,,,,,,—,"4,038.5%","1,205.6%",119.5%,53.6%,23.0%,17.7%,0.1%,0.0%,1.2%,−1.2%,−0.9%,14.1%,5.2%,10.3%,2.0%,,,,−1.4%,,Barron County, Wisconsin
"https://en.wikipedia.org/wiki/Bayfield_County,_Wisconsin",,,,,,,—,−27.8%,−2.5%,64.0%,"1,210.3%",94.7%,11.1%,7.6%,−12.8%,5.5%,−13.1%,−13.4%,−1.9%,18.3%,1.3%,7.2%,0.0%,,,,0.1%,,Bayfield County, Wisconsin
"https://en.wikipedia.org/wiki/Brown_County,_Wisconsin",,,,,,—,195.0%,89.8%,113.4%,35.4%,14.9%,18.4%,16.7%,14.4%,13.5%,18.3%,18.3%,27.2%,26.5%,10.8%,11.0%,16.5%,9.4%,,,,6.7%,,Brown County, Wisconsin
"https://en.wikipedia.org/wiki/Buffalo_County,_Wisconsin",,,,,,,,—,187.9%,39.6%,3.0%,4.8%,−4.5%,−2.4%,−1.8%,5.0%,−8.5%,−3.5%,−3.2%,4.1%,−5.1%,1.6%,−1.6%,,,,−4.1%,,Buffalo County, Wisconsin
"https://en.wikipedia.org/wiki/Burnett_County,_Wisconsin",,,,,,,,—,"5,783.3%",344.8%,39.9%,70.2%,20.7%,18.9%,−4.7%,11.2%,−10.1%,−10.0%,0.7%,33.0%,6.0%,19.8%,−1.4%,,,,−0.3%,,Burnett County, Wisconsin
"https://en.wikipedia.org/wiki/Calumet_County,_Wisconsin",,,,,,—,533.8%,8.7%,550.9%,34.8%,0.0%,2.6%,−2.2%,3.2%,−2.2%,4.6%,6.9%,18.2%,24.0%,11.8%,11.1%,18.5%,20.5%,,,,2.3%,,Calumet County, Wisconsin
"https://en.wikipedia.org/wiki/Chippewa_County,_Wisconsin",,,,,,,—,208.1%,338.6%,86.4%,62.3%,31.4%,−2.8%,13.6%,2.4%,9.0%,5.2%,5.3%,5.8%,9.2%,0.4%,5.4%,13.1%,,,,3.6%,,Chippewa County, Wisconsin
"https://en.wikipedia.org/wiki/Clark_County,_Wisconsin",,,,,,,,—,337.3%,210.6%,65.3%,46.0%,16.3%,16.8%,−2.7%,−0.6%,−4.5%,−2.9%,−3.7%,8.4%,−3.8%,6.0%,3.4%,,,,0.2%,,Clark County, Wisconsin
"https://en.wikipedia.org/wiki/Columbia_County,_Wisconsin",,,,,,,—,155.5%,17.8%,−2.6%,1.0%,9.8%,0.0%,−2.1%,0.1%,6.6%,4.6%,7.9%,9.4%,7.7%,4.3%,16.4%,8.3%,,,,1.2%,,Columbia County, Wisconsin
"https://en.wikipedia.org/wiki/Crawford_County,_Wisconsin",,,,,,—,66.3%,223.0%,62.1%,19.6%,2.2%,8.1%,−5.8%,3.0%,0.1%,9.2%,−3.7%,−7.4%,−6.7%,8.5%,−3.7%,8.2%,−3.5%,,,,−3.1%,,Crawford County, Wisconsin
"https://en.wikipedia.org/wiki/Dane_County,_Wisconsin",,,,,,—,"5,199.0%",164.0%,20.9%,0.3%,11.9%,16.5%,11.5%,15.5%,26.1%,15.9%,29.6%,31.1%,30.7%,11.5%,13.5%,16.2%,14.4%,,,,12.0%,,Dane County, Wisconsin
"https://en.wikipedia.org/wiki/Dodge_County,_Wisconsin",,,,,,—,"28,464.2%",123.7%,9.8%,−2.3%,−2.1%,3.7%,1.7%,4.9%,4.7%,4.2%,6.1%,9.6%,9.2%,8.8%,2.0%,12.2%,3.3%,,,,−1.0%,,Dodge County, Wisconsin
"https://en.wikipedia.org/wiki/Door_County,_Wisconsin",,,,,,,,—,66.9%,136.7%,29.5%,16.6%,6.4%,1.9%,−4.7%,5.0%,9.3%,−0.9%,−2.8%,24.5%,2.6%,8.8%,−0.6%,,,,−0.4%,,Door County, Wisconsin
"https://en.wikipedia.org/wiki/Douglas_County,_Wisconsin",,,,,,,,—,38.2%,−41.6%,"1,956.2%",169.8%,30.5%,5.0%,−6.4%,1.2%,−0.9%,−3.7%,−0.8%,−0.5%,−6.0%,3.7%,2.0%,,,,−2.3%,,Douglas County, Wisconsin
"https://en.wikipedia.org/wiki/Dunn_County,_Wisconsin",,,,,,,,—,250.9%,77.2%,34.8%,10.5%,0.9%,6.8%,0.2%,1.3%,−0.1%,−4.3%,11.5%,17.7%,4.6%,11.0%,10.0%,,,,3.4%,,Dunn County, Wisconsin
"https://en.wikipedia.org/wiki/Eau_Claire_County,_Wisconsin",,,,,,,,—,240.6%,85.7%,53.4%,3.3%,3.2%,9.3%,14.9%,14.4%,15.3%,7.6%,15.3%,17.2%,8.1%,9.3%,6.0%,,,,6.0%,,Eau Claire County, Wisconsin
"https://en.wikipedia.org/wiki/Florence_County,_Wisconsin",,,,,,,,,,,—,22.8%,5.8%,6.5%,4.6%,10.9%,−10.1%,−8.5%,−4.0%,26.5%,10.0%,10.8%,−13.1%,,,,−2.9%,,Florence County, Wisconsin
"https://en.wikipedia.org/wiki/Fond_du_Lac_County,_Wisconsin",,,,,,—,"10,338.8%",135.4%,35.5%,1.3%,−5.9%,7.9%,8.4%,8.7%,6.7%,4.1%,8.8%,10.7%,12.6%,5.2%,1.3%,8.0%,4.5%,,,,1.7%,,Fond du Lac County, Wisconsin
"https://en.wikipedia.org/wiki/Forest_County,_Wisconsin",,,,,,,,,,,—,37.9%,385.8%,45.2%,12.9%,6.2%,−20.1%,−20.1%,2.0%,17.6%,−3.0%,14.2%,−7.2%,,,,−3.2%,,Forest County, Wisconsin
"https://en.wikipedia.org/wiki/Grant_County,_Wisconsin",,,,,,—,311.8%,92.9%,21.8%,−0.3%,−3.2%,6.1%,0.3%,0.1%,−1.5%,5.6%,2.0%,7.1%,9.0%,6.9%,−4.8%,0.7%,3.2%,,,,0.5%,,Grant County, Wisconsin
"https://en.wikipedia.org/wiki/Green_County,_Wisconsin",,,,,,—,818.1%,131.2%,19.2%,−8.0%,4.6%,−0.1%,−4.7%,−0.3%,1.4%,5.8%,4.4%,6.9%,3.3%,12.3%,1.1%,10.9%,9.5%,,,,0.3%,,Green County, Wisconsin
"https://en.wikipedia.org/wiki/Green_Lake_County,_Wisconsin",,,,,,,,—,4.2%,9.8%,4.7%,4.2%,−1.9%,−4.0%,−6.5%,1.3%,4.7%,4.5%,9.5%,8.8%,1.5%,2.4%,−0.3%,,,,−0.7%,,Green Lake County, Wisconsin
"https://en.wikipedia.org/wiki/Iowa_County,_Wisconsin",,,,,,—,139.4%,99.1%,29.4%,−3.7%,−6.4%,4.5%,−2.7%,−4.4%,−6.8%,2.8%,−4.8%,0.1%,−1.7%,2.6%,1.8%,13.1%,4.0%,,,,0.0%,,Iowa County, Wisconsin
"https://en.wikipedia.org/wiki/Iron_County,_Wisconsin",,,,,,,,,,,,—,25.5%,23.5%,−3.2%,1.2%,−13.3%,−10.1%,−16.6%,3.0%,−8.6%,11.5%,−13.8%,,,,−3.9%,,Iron County, Wisconsin
"https://en.wikipedia.org/wiki/Jackson_County,_Wisconsin",,,,,,,,—,84.3%,72.8%,18.9%,10.6%,−2.2%,3.9%,−7.2%,0.8%,−3.2%,−5.7%,1.1%,9.8%,−1.4%,15.1%,7.1%,,,,0.9%,,Jackson County, Wisconsin
